timestamp,duration,protocol,sourceIP,sourcePort,destinationIP,destinationPort,stream_ID
2012/12/04 17:14:25.114353,0.0,icmp,166.36.100.190,58264,205.224.112.53,,379752
2012/12/04 17:14:25.142533,0.0,icmp,140.96.100.191,46788,205.224.112.53,,379753
2012/12/04 17:14:25.208819,0.0,icmp,183.203.100.193,8496,205.224.112.53,,379754
2012/12/04 17:14:25.247525,0.0,icmp,166.36.100.190,12452,205.224.112.53,,379755
2012/12/04 17:14:25.944439,0.0,icmp,166.36.100.190,10242,205.224.112.53,,379759
2012/12/04 17:14:25.985699,0.0,icmp,166.36.100.190,13911,205.224.112.53,,379763
2012/12/04 17:14:26.291941,0.0,icmp,166.36.100.190,15527,205.224.112.53,,379777
2012/12/04 17:14:26.975214,0.0,icmp,166.36.100.190,18755,205.224.112.53,,379789
2012/12/04 17:14:26.983732,0.0,icmp,166.36.100.190,30542,205.224.112.53,,379790
2012/12/04 17:14:27.009225,0.0,icmp,140.96.100.191,57423,205.224.112.53,,379792
2012/12/04 17:14:27.045164,0.0,icmp,166.36.100.190,24012,205.224.112.53,,379794
2012/12/04 17:14:27.058053,0.0,icmp,166.36.100.190,36307,205.224.112.53,,379799
2012/12/04 17:14:27.087300,0.0,icmp,140.96.100.191,24407,205.224.112.53,,379801
2012/12/04 17:14:27.248787,0.0,icmp,183.203.100.193,27929,205.224.112.53,,379805
2012/12/04 17:14:27.472074,0.0,icmp,140.96.100.191,12870,205.224.112.53,,379807
2012/12/04 17:14:27.872430,0.0,icmp,166.36.100.190,54916,205.224.112.53,,379812
2012/12/04 17:14:28.255400,0.0,icmp,166.36.100.190,36556,205.224.112.53,,379827
2012/12/04 17:14:28.273028,0.0,icmp,150.83.100.189,14583,205.224.112.53,,379828
2012/12/04 17:14:28.316054,0.0,icmp,166.36.100.190,32105,205.224.112.53,,379829
2012/12/04 17:14:28.379387,0.0,icmp,140.96.100.191,34014,205.224.112.53,,379831
2012/12/04 17:14:28.401180,0.0,icmp,140.96.100.191,65343,205.224.112.53,,379833
2012/12/04 17:14:28.416499,0.0,icmp,140.96.100.191,31869,205.224.112.53,,379835
2012/12/04 17:14:28.502922,0.0,icmp,166.36.100.190,6986,205.224.112.53,,379838
2012/12/04 17:14:28.628333,0.0,icmp,166.36.100.190,20435,205.224.112.53,,379841
2012/12/04 17:14:28.872871,0.0,icmp,140.96.100.191,20596,205.224.112.53,,379842
2012/12/04 17:14:28.879024,0.0,icmp,140.96.100.191,12473,205.224.112.53,,379844
2012/12/04 17:14:29.305692,0.0,icmp,166.36.100.190,59543,205.224.112.53,,379864
2012/12/04 17:14:29.360029,0.0,icmp,140.96.100.191,57525,205.224.112.53,,379865
2012/12/04 17:14:29.524035,0.0,icmp,166.36.100.190,9904,205.224.112.53,,379870
2012/12/04 17:14:29.899058,0.0,icmp,166.36.100.190,62397,205.224.112.53,,379880
2012/12/04 17:14:30.881731,0.0,icmp,140.96.100.191,44695,205.224.112.53,,379907
2012/12/04 17:14:30.889157,0.0,icmp,140.96.100.191,62927,205.224.112.53,,379908
2012/12/04 17:14:30.896124,0.0,icmp,140.96.100.191,61350,205.224.112.53,,379909
2012/12/04 17:14:30.912351,0.0,icmp,166.36.100.190,17265,205.224.112.53,,379910
2012/12/04 17:14:31.022936,0.0,icmp,166.36.100.190,45181,205.224.112.53,,379920
2012/12/04 17:14:31.125926,0.0,icmp,166.36.100.190,34620,205.224.112.53,,379930
2012/12/04 17:14:31.158024,0.0,icmp,183.203.100.193,21137,205.224.112.53,,379933
2012/12/04 17:14:31.182281,0.0,icmp,140.96.100.191,46224,205.224.112.53,,379936
2012/12/04 17:14:31.209638,0.0,icmp,140.96.100.191,13485,205.224.112.53,,379937
2012/12/04 17:14:31.219031,0.0,icmp,140.96.100.191,64984,205.224.112.53,,379939
2012/12/04 17:14:31.871840,0.0,icmp,166.36.100.190,41833,205.224.112.53,,379959
2012/12/04 17:14:31.893602,0.0,icmp,140.96.100.191,36178,205.224.112.53,,379962
2012/12/04 17:14:31.917128,0.0,icmp,166.36.100.190,63877,205.224.112.53,,379964
2012/12/04 17:14:31.942456,0.0,icmp,140.96.100.191,16489,205.224.112.53,,379967
2012/12/04 17:14:31.957232,0.0,icmp,166.36.100.190,26314,205.224.112.53,,379968
2012/12/04 17:14:32.000313,0.0,icmp,166.36.100.190,12435,205.224.112.53,,379972
2012/12/04 17:14:32.395533,0.0,icmp,166.36.100.190,42067,205.224.112.53,,379984
2012/12/04 17:14:32.530424,0.0,icmp,166.36.100.190,42707,205.224.112.53,,379985
2012/12/04 17:14:32.610521,0.0,icmp,140.96.100.191,2765,205.224.112.53,,379988
2012/12/04 17:14:32.883516,0.0,icmp,166.36.100.190,7312,205.224.112.53,,379992
2012/12/04 17:14:32.939987,0.0,icmp,166.36.100.190,7668,205.224.112.53,,379998
2012/12/04 17:14:33.052890,0.0,icmp,140.96.100.191,1891,205.224.112.53,,380000
2012/12/04 17:14:33.876773,0.0,icmp,166.36.100.190,29020,205.224.112.53,,380006
2012/12/04 17:14:34.889663,0.0,icmp,140.96.100.191,24370,205.224.112.53,,380016
2012/12/04 17:14:34.911733,0.0,icmp,166.36.100.190,7354,205.224.112.53,,380018
2012/12/04 17:14:34.953036,0.0,icmp,166.36.100.190,60356,205.224.112.53,,380019
2012/12/04 17:14:34.959523,0.0,icmp,150.83.100.189,12922,205.224.112.53,,380020
2012/12/04 17:14:36.520015,0.0,icmp,166.36.100.190,31734,205.224.112.53,,380090
2012/12/04 17:14:37.040221,0.0,icmp,183.203.100.193,2944,205.224.112.53,,380107
2012/12/04 17:14:37.117280,0.0,icmp,166.36.100.190,37958,205.224.112.53,,380114
2012/12/04 17:14:37.144014,0.0,icmp,140.96.100.191,52731,205.224.112.53,,380115
2012/12/04 17:14:37.879015,0.0,icmp,166.36.100.190,50734,205.224.112.53,,380126
2012/12/04 17:14:38.011474,0.0,icmp,166.36.100.190,39543,205.224.112.53,,380148
2012/12/04 17:14:38.093804,0.0,icmp,140.96.100.191,43866,205.224.112.53,,380155
2012/12/04 17:14:38.231266,0.0,icmp,166.36.100.190,41497,205.224.112.53,,380163
2012/12/04 17:14:38.237293,0.0,icmp,140.96.100.191,25709,205.224.112.53,,380165
2012/12/04 17:14:38.276568,0.0,icmp,140.96.100.191,6357,205.224.112.53,,380168
2012/12/04 17:14:38.629358,0.0,icmp,140.96.100.191,46242,205.224.112.53,,380190
2012/12/04 17:14:38.866485,0.0,icmp,140.96.100.191,6871,205.224.112.53,,380193
2012/12/04 17:14:38.868012,0.0,icmp,140.96.100.191,44804,205.224.112.53,,380194
2012/12/04 17:14:38.869000,0.0,icmp,166.36.100.190,27357,205.224.112.53,,380195
2012/12/04 17:14:38.871036,0.0,icmp,140.96.100.191,45748,205.224.112.53,,380196
2012/12/04 17:14:38.882433,0.0,icmp,166.36.100.190,34296,205.224.112.53,,380198
2012/12/04 17:14:38.987767,0.0,icmp,166.36.100.190,11982,205.224.112.53,,380226
2012/12/04 17:14:39.025288,0.0,icmp,166.36.100.190,36892,205.224.112.53,,380230
2012/12/04 17:14:39.084681,0.0,icmp,166.36.100.190,64808,205.224.112.53,,380242
2012/12/04 17:14:39.374585,0.0,icmp,166.36.100.190,59857,205.224.112.53,,380272
2012/12/04 17:14:39.911986,0.0,icmp,166.36.100.190,45384,205.224.112.53,,380289
2012/12/04 17:14:39.943446,0.0,icmp,140.96.100.191,2447,205.224.112.53,,380294
2012/12/04 17:14:39.989780,0.0,icmp,140.96.100.191,19666,205.224.112.53,,380298
2012/12/04 17:14:40.053117,0.0,icmp,166.36.100.190,1731,205.224.112.53,,380303
2012/12/04 17:14:40.091532,0.0,icmp,166.36.100.190,12714,205.224.112.53,,380307
2012/12/04 17:14:40.136595,0.0,icmp,166.36.100.190,5336,205.224.112.53,,380312
2012/12/04 17:14:40.148565,0.0,icmp,140.96.100.191,29832,205.224.112.53,,380316
2012/12/04 17:14:40.227217,0.0,icmp,140.96.100.191,41360,205.224.112.53,,380319
2012/12/04 17:14:40.265274,0.0,icmp,140.96.100.191,51416,205.224.112.53,,380320
2012/12/04 17:14:40.915980,0.0,icmp,140.96.100.191,33815,205.224.112.53,,380326
2012/12/04 17:14:40.973403,0.0,icmp,183.203.100.193,57791,205.224.112.53,,380328
2012/12/04 17:14:41.079840,0.0,icmp,166.36.100.190,62843,205.224.112.53,,380329
2012/12/04 17:14:41.115889,0.0,icmp,166.36.100.190,31736,205.224.112.53,,380330
2012/12/04 17:14:41.252744,0.0,icmp,166.36.100.190,18374,205.224.112.53,,380333
2012/12/04 17:14:41.705668,0.0,icmp,166.36.100.190,3983,205.224.112.53,,380348
2012/12/04 17:14:41.903311,0.0,icmp,166.36.100.190,21985,205.224.112.53,,380374
2012/12/04 17:14:41.922728,0.0,icmp,166.36.100.190,17064,205.224.112.53,,380382
2012/12/04 17:14:41.932537,0.0,icmp,166.36.100.190,3378,205.224.112.53,,380384
2012/12/04 17:14:41.960453,0.0,icmp,166.36.100.190,24056,205.224.112.53,,380389
2012/12/04 17:14:41.960658,0.0,icmp,140.96.100.191,24118,205.224.112.53,,380390
2012/12/04 17:14:42.031845,0.0,icmp,140.96.100.191,62297,205.224.112.53,,380403
2012/12/04 17:14:42.053955,0.0,icmp,166.36.100.190,63171,205.224.112.53,,380408
2012/12/04 17:14:42.066496,0.0,icmp,140.96.100.191,1541,205.224.112.53,,380410
2012/12/04 17:14:42.076710,0.0,icmp,183.203.100.193,6429,205.224.112.53,,380412
2012/12/04 17:14:42.099698,0.0,icmp,166.36.100.190,43306,205.224.112.53,,380415
2012/12/04 17:14:42.345779,0.0,icmp,183.203.100.193,51535,205.224.112.53,,380438
2012/12/04 17:14:42.429845,0.0,icmp,166.36.100.190,19620,205.224.112.53,,380445
2012/12/04 17:14:43.153156,0.0,icmp,183.203.100.193,32995,205.224.112.53,,380462
2012/12/04 17:14:43.165971,0.0,icmp,140.96.100.191,43604,205.224.112.53,,380464
2012/12/04 17:14:43.166465,0.0,icmp,166.36.100.190,63420,205.224.112.53,,380465
2012/12/04 17:14:43.609861,0.0,icmp,166.36.100.190,43134,205.224.112.53,,380483
2012/12/04 17:14:43.867511,0.0,icmp,183.203.100.193,24755,205.224.112.53,,380485
2012/12/04 17:14:43.909496,0.0,icmp,183.203.100.193,62257,205.224.112.53,,380491
2012/12/04 17:14:44.094011,0.0,icmp,166.36.100.190,33361,205.224.112.53,,380517
2012/12/04 17:14:44.150070,0.0,icmp,140.96.100.191,2694,205.224.112.53,,380520
2012/12/04 17:14:44.152389,0.0,icmp,140.96.100.191,36689,205.224.112.53,,380521
2012/12/04 17:14:44.189389,0.0,icmp,140.96.100.191,2581,205.224.112.53,,380527
2012/12/04 17:14:44.563782,0.0,icmp,166.36.100.190,45804,205.224.112.53,,380540
2012/12/04 17:14:44.931790,0.0,icmp,166.36.100.190,60783,205.224.112.53,,380542
2012/12/04 17:14:45.298788,0.0,icmp,166.36.100.190,21749,205.224.112.53,,380566
2012/12/04 17:14:45.506343,0.0,icmp,166.36.100.190,1310,205.224.112.53,,380578
2012/12/04 17:14:45.534620,0.0,icmp,140.96.100.191,29894,205.224.112.53,,380579
2012/12/04 17:14:45.545024,0.0,icmp,140.96.100.191,38521,205.224.112.53,,380580
2012/12/04 17:14:45.878793,0.0,icmp,166.36.100.190,54657,205.224.112.53,,380587
2012/12/04 17:14:45.894702,0.0,icmp,166.36.100.190,18530,205.224.112.53,,380589
2012/12/04 17:14:46.085819,0.0,icmp,166.36.100.190,4725,205.224.112.53,,380617
2012/12/04 17:14:46.229509,0.0,icmp,166.36.100.190,50258,205.224.112.53,,380627
2012/12/04 17:14:46.315378,0.0,icmp,140.96.100.191,29592,205.224.112.53,,380641
2012/12/04 17:14:46.339033,0.0,icmp,140.96.100.191,47647,205.224.112.53,,380644
2012/12/04 17:14:46.340563,0.0,icmp,183.203.100.193,20532,205.224.112.53,,380645
2012/12/04 17:14:46.347341,0.0,icmp,166.36.100.190,7151,205.224.112.53,,380646
2012/12/04 17:14:46.432483,0.0,icmp,140.96.100.191,2526,205.224.112.53,,380651
2012/12/04 17:14:46.886729,0.0,icmp,166.36.100.190,59540,205.224.112.53,,380677
2012/12/04 17:14:49.903053,0.0,icmp,140.96.100.191,64220,205.224.112.53,,380691
2012/12/04 17:14:50.476969,0.0,icmp,140.96.100.191,15317,205.224.112.53,,380697
2012/12/04 17:14:50.914738,0.0,icmp,140.96.100.191,60713,205.224.112.53,,380717
2012/12/04 17:14:50.945134,0.0,icmp,166.36.100.190,14116,205.224.112.53,,380726
2012/12/04 17:14:50.948547,0.0,icmp,166.36.100.190,61754,205.224.112.53,,380727
2012/12/04 17:14:51.070334,0.0,icmp,166.36.100.190,39338,205.224.112.53,,380749
2012/12/04 17:14:51.910157,0.0,icmp,140.96.100.191,60155,205.224.112.53,,380783
2012/12/04 17:14:51.912020,0.0,icmp,166.36.100.190,1180,205.224.112.53,,380784
2012/12/04 17:14:51.919546,0.0,icmp,140.96.100.191,46979,205.224.112.53,,380789
2012/12/04 17:14:51.962682,0.0,icmp,140.96.100.191,51673,205.224.112.53,,380795
2012/12/04 17:14:51.972819,0.0,icmp,183.203.100.193,45003,205.224.112.53,,380797
2012/12/04 17:14:51.975315,0.0,icmp,166.36.100.190,13917,205.224.112.53,,380798
2012/12/04 17:14:51.976697,0.0,icmp,140.96.100.191,39096,205.224.112.53,,380800
2012/12/04 17:14:51.990946,0.0,icmp,140.96.100.191,45682,205.224.112.53,,380804
2012/12/04 17:14:52.304613,0.0,icmp,140.96.100.191,13990,205.224.112.53,,380829
2012/12/04 17:14:52.571508,0.0,icmp,140.96.100.191,18729,205.224.112.53,,380834
2012/12/04 17:14:53.871995,0.0,icmp,166.36.100.190,12745,205.224.112.53,,380838
2012/12/04 17:14:53.875275,0.0,icmp,166.36.100.190,24604,205.224.112.53,,380839
2012/12/04 17:14:53.928324,0.0,icmp,166.36.100.190,17589,205.224.112.53,,380853
2012/12/04 17:14:53.933277,0.0,icmp,140.96.100.191,48985,205.224.112.53,,380857
2012/12/04 17:14:53.956779,0.0,icmp,166.36.100.190,57645,205.224.112.53,,380862
2012/12/04 17:14:54.185939,0.0,icmp,183.203.100.193,15301,205.224.112.53,,380882
2012/12/04 17:14:54.188080,0.0,icmp,166.36.100.190,25388,205.224.112.53,,380883
2012/12/04 17:14:54.204104,0.0,icmp,166.36.100.190,52852,205.224.112.53,,380885
2012/12/04 17:14:54.209831,0.0,icmp,166.36.100.190,58373,205.224.112.53,,380886
2012/12/04 17:14:54.240187,0.0,icmp,166.36.100.190,42629,205.224.112.53,,380889
2012/12/04 17:14:54.282277,0.0,icmp,140.96.100.191,50283,205.224.112.53,,380891
2012/12/04 17:14:54.867460,0.0,icmp,140.96.100.191,35709,205.224.112.53,,380909
2012/12/04 17:14:54.876709,0.0,icmp,140.96.100.191,2097,205.224.112.53,,380916
2012/12/04 17:14:54.884513,0.0,icmp,140.96.100.191,13606,205.224.112.53,,380921
2012/12/04 17:14:54.885447,0.0,icmp,140.96.100.191,48591,205.224.112.53,,380922
2012/12/04 17:14:54.885911,0.0,icmp,166.36.100.190,35349,205.224.112.53,,380923
2012/12/04 17:14:54.889575,0.0,icmp,140.96.100.191,39608,205.224.112.53,,380925
2012/12/04 17:14:54.906092,0.0,icmp,140.96.100.191,6811,205.224.112.53,,380932
2012/12/04 17:14:55.033899,0.0,icmp,140.96.100.191,10409,205.224.112.53,,380970
2012/12/04 17:14:55.045591,0.0,icmp,140.96.100.191,55852,205.224.112.53,,380971
2012/12/04 17:14:55.096853,0.0,icmp,166.36.100.190,45644,205.224.112.53,,380984
2012/12/04 17:14:55.125114,0.0,icmp,140.96.100.191,17116,205.224.112.53,,380990
2012/12/04 17:14:55.262340,0.0,icmp,166.36.100.190,29284,205.224.112.53,,381010
2012/12/04 17:14:55.314158,0.0,icmp,166.36.100.190,24350,205.224.112.53,,381014
2012/12/04 17:14:55.317455,0.0,icmp,166.36.100.190,54980,205.224.112.53,,381015
2012/12/04 17:14:56.043225,0.0,icmp,140.96.100.191,44622,205.224.112.53,,381032
2012/12/04 17:14:56.419922,0.0,icmp,140.96.100.191,51093,205.224.112.53,,381050
2012/12/04 17:14:56.483936,0.0,icmp,140.96.100.191,22522,205.224.112.53,,381052
2012/12/04 17:14:56.496318,0.0,icmp,140.96.100.191,8411,205.224.112.53,,381053
2012/12/04 17:14:56.503923,0.0,icmp,140.96.100.191,31143,205.224.112.53,,381054
2012/12/04 17:14:56.582089,0.0,icmp,140.96.100.191,24550,205.224.112.53,,381056
2012/12/04 17:14:56.939599,0.0,icmp,140.96.100.191,44642,205.224.112.53,,381059
2012/12/04 17:14:57.145858,0.0,icmp,140.96.100.191,5995,205.224.112.53,,381064
2012/12/04 17:14:57.871594,0.0,icmp,140.96.100.191,55083,205.224.112.53,,381069
2012/12/04 17:14:57.932507,0.0,icmp,140.96.100.191,13127,205.224.112.53,,381084
2012/12/04 17:14:57.944654,0.0,icmp,140.96.100.191,10596,205.224.112.53,,381086
2012/12/04 17:14:57.945455,0.0,icmp,140.96.100.191,46043,205.224.112.53,,381087
2012/12/04 17:14:57.999742,0.0,icmp,140.96.100.191,48339,205.224.112.53,,381093
2012/12/04 17:14:58.247115,0.0,icmp,140.96.100.191,16901,205.224.112.53,,381110
2012/12/04 17:14:58.277552,0.0,icmp,140.96.100.191,31755,205.224.112.53,,381112
2012/12/04 17:14:58.401615,0.0,icmp,140.96.100.191,53893,205.224.112.53,,381125
2012/12/04 17:15:01.064874,0.0,icmp,140.96.100.191,14298,205.224.112.53,,381141
2012/12/04 17:15:01.102468,0.0,icmp,140.96.100.191,40655,205.224.112.53,,381142
2012/12/04 17:15:01.144483,0.0,icmp,140.96.100.191,27241,205.224.112.53,,381144
2012/12/04 17:15:01.159947,0.0,icmp,140.96.100.191,49807,205.224.112.53,,381145
2012/12/04 17:15:01.945091,0.0,icmp,183.203.100.193,14665,205.224.112.53,,381146
2012/12/04 17:15:01.980503,0.0,icmp,183.203.100.193,20219,205.224.112.53,,381149
2012/12/04 17:15:02.259120,0.0,icmp,183.203.100.193,4536,205.224.112.53,,381160
2012/12/04 17:15:02.297204,0.0,icmp,183.203.100.193,6853,205.224.112.53,,381161
2012/12/04 17:15:02.300086,0.0,icmp,183.203.100.193,46114,205.224.112.53,,381162
2012/12/04 17:15:02.333369,0.0,icmp,183.203.100.193,59876,205.224.112.53,,381163
2012/12/04 17:15:02.336728,0.0,icmp,183.203.100.193,46947,205.224.112.53,,381164
2012/12/04 17:15:03.066909,0.0,icmp,183.203.100.193,40765,205.224.112.53,,381178
2012/12/04 17:15:03.093091,0.0,icmp,183.203.100.193,23507,205.224.112.53,,381180
2012/12/04 17:15:04.412657,0.0,icmp,183.203.100.193,32868,205.224.112.53,,381190
2012/12/04 17:15:04.465203,0.0,icmp,183.203.100.193,28545,205.224.112.53,,381191
2012/12/04 17:15:04.866388,0.0,icmp,183.203.100.193,38429,205.224.112.53,,381195
2012/12/04 17:15:04.885689,0.0,icmp,183.203.100.193,16710,205.224.112.53,,381199
2012/12/04 17:15:04.970630,0.0,icmp,183.203.100.193,25206,205.224.112.53,,381207
2012/12/04 17:15:06.906902,0.0,icmp,183.203.100.193,18295,205.224.112.53,,381240
2012/12/04 17:15:06.918803,0.0,icmp,183.203.100.193,19382,205.224.112.53,,381242
2012/12/04 17:15:06.951527,0.0,icmp,183.203.100.193,48858,205.224.112.53,,381252
2012/12/04 17:15:06.984540,0.0,icmp,183.203.100.193,1949,205.224.112.53,,381255
2012/12/04 17:15:06.987572,0.0,icmp,183.203.100.193,31492,205.224.112.53,,381256
2012/12/04 17:15:07.238244,0.0,icmp,183.203.100.193,7659,205.224.112.53,,381274
2012/12/04 17:15:07.277260,0.0,icmp,183.203.100.193,62160,205.224.112.53,,381276
2012/12/04 17:15:07.378851,0.0,icmp,183.203.100.193,29130,205.224.112.53,,381280
2012/12/04 17:15:07.395939,0.0,icmp,183.203.100.193,46639,205.224.112.53,,381281
2012/12/04 17:15:07.435786,0.0,icmp,183.203.100.193,25433,205.224.112.53,,381283
2012/12/04 17:15:07.864792,0.0,icmp,183.203.100.193,32755,205.224.112.53,,381288
2012/12/04 17:15:08.871016,0.0,icmp,183.203.100.193,10502,205.224.112.53,,381299
2012/12/04 17:15:09.201212,0.0,icmp,183.203.100.193,61644,205.224.112.53,,381324
2012/12/04 17:15:09.256031,0.0,icmp,183.203.100.193,6870,205.224.112.53,,381326
2012/12/04 17:15:09.370134,0.0,icmp,183.203.100.193,61218,205.224.112.53,,381330
2012/12/04 17:15:09.370743,0.0,icmp,183.203.100.193,7378,205.224.112.53,,381331
2012/12/04 17:15:09.988678,0.0,icmp,183.203.100.193,12387,205.224.112.53,,381355
2012/12/04 17:15:09.991006,0.0,icmp,183.203.100.193,20512,205.224.112.53,,381356
2012/12/04 17:15:10.124820,0.0,icmp,183.203.100.193,45280,205.224.112.53,,381373
2012/12/04 17:15:10.143101,0.0,icmp,183.203.100.193,40796,205.224.112.53,,381375
2012/12/04 17:15:10.359450,0.0,icmp,183.203.100.193,60570,205.224.112.53,,381398
2012/12/04 17:15:10.892307,0.0,icmp,183.203.100.193,55095,205.224.112.53,,381415
2012/12/04 17:15:10.928809,0.0,icmp,183.203.100.193,40557,205.224.112.53,,381418
2012/12/04 17:15:11.014804,0.0,icmp,183.203.100.193,28097,205.224.112.53,,381437
2012/12/04 17:15:11.061236,0.0,icmp,183.203.100.193,58505,205.224.112.53,,381444
2012/12/04 17:15:11.116545,0.0,icmp,183.203.100.193,53461,205.224.112.53,,381447
2012/12/04 17:15:11.119096,0.0,icmp,183.203.100.193,19744,205.224.112.53,,381448
2012/12/04 17:15:11.481172,0.0,icmp,183.203.100.193,24287,205.224.112.53,,381476
2012/12/04 17:15:11.698947,0.0,icmp,183.203.100.193,61247,205.224.112.53,,381484
2012/12/04 17:15:11.884094,0.0,icmp,183.203.100.193,58414,205.224.112.53,,381486
2012/12/04 17:15:12.221332,0.0,icmp,183.203.100.193,29345,205.224.112.53,,381493
2012/12/04 17:15:12.730861,0.0,icmp,183.203.100.193,10778,205.224.112.53,,381513
2012/12/04 17:15:12.864274,0.0,icmp,183.203.100.193,53424,205.224.112.53,,381514
2012/12/04 17:15:12.975877,0.0,icmp,183.203.100.193,26164,205.224.112.53,,381544
2012/12/04 17:15:13.008466,0.0,icmp,183.203.100.193,43095,205.224.112.53,,381549
2012/12/04 17:15:13.010494,0.0,icmp,183.203.100.193,42099,205.224.112.53,,381552
2012/12/04 17:15:13.148645,0.0,icmp,183.203.100.193,10584,205.224.112.53,,381568
2012/12/04 17:15:13.302138,0.0,icmp,183.203.100.193,54800,205.224.112.53,,381582
2012/12/04 17:15:13.308608,0.0,icmp,183.203.100.193,42587,205.224.112.53,,381584
2012/12/04 17:15:13.324450,0.0,icmp,183.203.100.193,35449,205.224.112.53,,381585
2012/12/04 17:15:13.331703,0.0,icmp,183.203.100.193,41114,205.224.112.53,,381586
2012/12/04 17:15:13.352602,0.0,icmp,183.203.100.193,13626,205.224.112.53,,381587
2012/12/04 17:15:13.359140,0.0,icmp,183.203.100.193,39027,205.224.112.53,,381588
2012/12/04 17:15:13.416273,0.0,icmp,183.203.100.193,58340,205.224.112.53,,381593
2012/12/04 17:15:13.494165,0.0,icmp,183.203.100.193,22574,205.224.112.53,,381598
2012/12/04 17:15:13.581298,0.0,icmp,183.203.100.193,63405,205.224.112.53,,381603
2012/12/04 17:15:13.688054,0.0,icmp,183.203.100.193,33198,205.224.112.53,,381604
2012/12/04 17:15:13.691142,0.0,icmp,183.203.100.193,33036,205.224.112.53,,381605
2012/12/04 17:15:13.694123,0.0,icmp,183.203.100.193,42915,205.224.112.53,,381606
2012/12/04 17:15:13.721273,0.0,icmp,183.203.100.193,13804,205.224.112.53,,381607
2012/12/04 17:15:13.732279,0.0,icmp,183.203.100.193,52955,205.224.112.53,,381608
2012/12/04 17:15:13.867986,0.0,icmp,183.203.100.193,23850,205.224.112.53,,381612
2012/12/04 17:15:13.872637,0.0,icmp,183.203.100.193,48533,205.224.112.53,,381618
2012/12/04 17:15:13.887446,0.0,icmp,183.203.100.193,32516,205.224.112.53,,381620
2012/12/04 17:15:13.897369,0.0,icmp,183.203.100.193,17242,205.224.112.53,,381621
2012/12/04 17:15:13.904901,0.0,icmp,183.203.100.193,10275,205.224.112.53,,381622
2012/12/04 17:15:14.008495,0.0,icmp,183.203.100.193,17080,205.224.112.53,,381638
2012/12/04 17:15:14.021954,0.0,icmp,183.203.100.193,32944,205.224.112.53,,381640
2012/12/04 17:15:14.092459,0.0,icmp,183.203.100.193,14074,205.224.112.53,,381645
2012/12/04 17:15:14.153241,0.0,icmp,183.203.100.193,12941,205.224.112.53,,381646
2012/12/04 17:15:14.418057,0.0,icmp,183.203.100.193,29925,205.224.112.53,,381653
2012/12/04 17:15:14.636272,0.0,icmp,183.203.100.193,32212,205.224.112.53,,381654
2012/12/04 17:15:14.676985,0.0,icmp,183.203.100.193,26331,205.224.112.53,,381655
2012/12/04 17:15:46.862857,0.047043,udp,224.134.91.164,55309,125.189.87.2,53,381747
2012/12/04 17:19:19.886679,0.0,tcp,189.233.93.32,80,200.222.93.50,1024,381937
2012/12/04 17:19:38.253429,0.000262,udp,153.193.91.29,48952,125.189.87.2,53,381961
2012/12/04 17:24:38.138234,0.000266,udp,153.193.91.29,45335,125.189.87.2,53,382296
2012/12/04 17:25:35.912449,0.0,icmp,166.36.100.190,35408,205.224.112.53,,382362
2012/12/04 17:25:35.944043,0.0,icmp,166.36.100.190,20031,205.224.112.53,,382363
2012/12/04 17:25:36.039840,0.0,icmp,140.96.100.191,38688,205.224.112.53,,382374
2012/12/04 17:25:36.074660,0.0,icmp,183.203.100.193,44539,205.224.112.53,,382375
2012/12/04 17:25:37.068729,0.0,icmp,166.36.100.190,58227,205.224.112.53,,382416
2012/12/04 17:25:37.101272,0.0,icmp,166.36.100.190,33605,205.224.112.53,,382418
2012/12/04 17:25:37.278256,0.0,icmp,183.203.100.193,11621,205.224.112.53,,382426
2012/12/04 17:25:37.929420,0.0,icmp,183.203.100.193,5619,205.224.112.53,,382442
2012/12/04 17:25:37.946469,0.0,icmp,183.203.100.193,21098,205.224.112.53,,382444
2012/12/04 17:25:38.931219,0.0,icmp,183.203.100.193,39993,205.224.112.53,,382478
2012/12/04 17:25:38.934305,0.0,icmp,140.96.100.191,18034,205.224.112.53,,382480
2012/12/04 17:25:38.941008,0.0,icmp,166.36.100.190,13486,205.224.112.53,,382481
2012/12/04 17:25:39.372029,0.0,icmp,140.96.100.191,17823,205.224.112.53,,382504
2012/12/04 17:25:39.970615,0.0,icmp,166.36.100.190,19773,205.224.112.53,,382516
2012/12/04 17:25:39.984505,0.0,icmp,140.96.100.191,30363,205.224.112.53,,382517
2012/12/04 17:25:39.991594,0.0,icmp,166.36.100.190,30763,205.224.112.53,,382519
2012/12/04 17:25:40.035280,0.0,icmp,183.203.100.193,9258,205.224.112.53,,382521
2012/12/04 17:25:40.040058,0.0,icmp,166.36.100.190,44131,205.224.112.53,,382522
2012/12/04 17:25:40.428228,0.0,icmp,183.203.100.193,36974,205.224.112.53,,382540
2012/12/04 17:25:40.952769,0.0,icmp,183.203.100.193,52854,205.224.112.53,,382559
2012/12/04 17:25:40.953682,0.0,icmp,183.203.100.193,16670,205.224.112.53,,382560
2012/12/04 17:25:40.955360,0.0,icmp,183.203.100.193,31398,205.224.112.53,,382561
2012/12/04 17:25:40.960005,0.0,icmp,166.36.100.190,48218,205.224.112.53,,382562
2012/12/04 17:25:41.876467,0.0,icmp,140.96.100.191,58707,205.224.112.53,,382595
