timestamp,duration,protocol,sourceIP,sourcePort,destinationIP,destinationPort,stream_ID
2012/12/04 14:59:41.881183,0.0,icmp,166.36.100.190,10346,205.224.112.53,,340492
2012/12/04 14:59:41.882054,0.0,icmp,150.83.100.189,17695,205.224.112.53,,340495
2012/12/04 14:59:41.890552,0.0,icmp,150.83.100.189,33079,205.224.112.53,,340522
2012/12/04 14:59:41.890896,0.0,icmp,150.83.100.189,42521,205.224.112.53,,340523
2012/12/04 14:59:41.938380,0.0,icmp,166.36.100.190,1697,205.224.112.53,,340664
2012/12/04 14:59:41.943087,0.0,icmp,150.83.100.189,14720,205.224.112.53,,340674
2012/12/04 14:59:41.955911,0.0,icmp,150.83.100.189,23111,205.224.112.53,,340707
2012/12/04 14:59:41.956246,0.0,icmp,166.36.100.190,34133,205.224.112.53,,340708
2012/12/04 14:59:41.956550,0.0,icmp,166.36.100.190,16884,205.224.112.53,,340709
2012/12/04 14:59:41.964295,0.0,icmp,166.36.100.190,57016,205.224.112.53,,340728
2012/12/04 14:59:41.969466,0.0,icmp,166.36.100.190,34874,205.224.112.53,,340745
2012/12/04 14:59:41.970287,0.0,icmp,166.36.100.190,31190,205.224.112.53,,340749
2012/12/04 14:59:41.970654,0.0,icmp,166.36.100.190,25672,205.224.112.53,,340750
2012/12/04 14:59:41.971682,0.0,icmp,150.83.100.189,29536,205.224.112.53,,340753
2012/12/04 14:59:41.973830,0.0,icmp,150.83.100.189,40558,205.224.112.53,,340760
2012/12/04 14:59:41.989038,0.0,icmp,166.36.100.190,65462,205.224.112.53,,340792
2012/12/04 14:59:41.994153,0.0,icmp,150.83.100.189,62472,205.224.112.53,,340804
2012/12/04 14:59:42.015612,0.0,icmp,166.36.100.190,33304,205.224.112.53,,340853
2012/12/04 14:59:42.049267,0.0,icmp,166.36.100.190,10037,205.224.112.53,,340918
2012/12/04 14:59:42.074096,0.0,icmp,166.36.100.190,448,205.224.112.53,,340970
2012/12/04 14:59:42.088447,0.0,icmp,166.36.100.190,23065,205.224.112.53,,340992
2012/12/04 14:59:42.089354,0.0,icmp,166.36.100.190,15605,205.224.112.53,,340996
2012/12/04 14:59:42.091451,0.0,icmp,166.36.100.190,19016,205.224.112.53,,341001
2012/12/04 14:59:42.110775,0.0,icmp,150.83.100.189,55461,205.224.112.53,,341026
2012/12/04 14:59:42.112577,0.0,icmp,166.36.100.190,11475,205.224.112.53,,341030
2012/12/04 14:59:42.129161,0.0,icmp,166.36.100.190,39161,205.224.112.53,,341059
2012/12/04 14:59:42.142891,0.0,icmp,150.83.100.189,32300,205.224.112.53,,341079
2012/12/04 14:59:42.146671,0.0,icmp,166.36.100.190,24264,205.224.112.53,,341087
2012/12/04 14:59:42.151028,0.0,icmp,166.36.100.190,22739,205.224.112.53,,341098
2012/12/04 14:59:42.152470,0.0,icmp,150.83.100.189,52866,205.224.112.53,,341101
2012/12/04 14:59:42.154480,0.0,icmp,166.36.100.190,28719,205.224.112.53,,341104
2012/12/04 14:59:42.159280,0.0,icmp,166.36.100.190,57812,205.224.112.53,,341111
2012/12/04 14:59:42.159571,0.0,icmp,150.83.100.189,12769,205.224.112.53,,341112
2012/12/04 14:59:42.159576,0.0,icmp,166.36.100.190,13925,205.224.112.53,,341113
2012/12/04 14:59:42.160467,0.0,icmp,166.36.100.190,9469,205.224.112.53,,341114
2012/12/04 14:59:42.165595,0.0,icmp,166.36.100.190,32888,205.224.112.53,,341116
2012/12/04 14:59:42.165941,0.0,icmp,150.83.100.189,35761,205.224.112.53,,341117
2012/12/04 14:59:42.225803,0.0,icmp,150.83.100.189,29820,205.224.112.53,,341187
2012/12/04 14:59:42.233301,0.0,icmp,166.36.100.190,7990,205.224.112.53,,341198
2012/12/04 14:59:42.235614,0.0,icmp,166.36.100.190,52319,205.224.112.53,,341203
2012/12/04 14:59:42.238446,0.0,icmp,166.36.100.190,65148,205.224.112.53,,341206
2012/12/04 14:59:42.265392,0.0,icmp,166.36.100.190,13782,205.224.112.53,,341234
2012/12/04 14:59:42.335892,0.0,icmp,166.36.100.190,47519,205.224.112.53,,341308
2012/12/04 14:59:42.621224,0.0,icmp,166.36.100.190,39817,205.224.112.53,,341472
2012/12/04 14:59:42.891552,0.0,icmp,166.36.100.190,34134,205.224.112.53,,341602
2012/12/04 14:59:42.907096,0.0,icmp,166.36.100.190,20628,205.224.112.53,,341644
2012/12/04 14:59:42.960998,0.0,icmp,166.36.100.190,50379,205.224.112.53,,341736
2012/12/04 14:59:42.976896,0.0,icmp,166.36.100.190,13635,205.224.112.53,,341756
2012/12/04 14:59:43.021735,0.0,icmp,166.36.100.190,22424,205.224.112.53,,341809
2012/12/04 14:59:43.023068,0.0,icmp,166.36.100.190,30309,205.224.112.53,,341811
2012/12/04 14:59:43.024054,0.0,icmp,166.36.100.190,45758,205.224.112.53,,341812
2012/12/04 14:59:43.024081,0.0,icmp,150.83.100.189,9844,205.224.112.53,,341813
2012/12/04 14:59:43.050354,0.0,icmp,150.83.100.189,53931,205.224.112.53,,341842
2012/12/04 14:59:43.071256,0.0,icmp,166.36.100.190,22207,205.224.112.53,,341874
2012/12/04 14:59:43.124760,0.0,icmp,150.83.100.189,58021,205.224.112.53,,341941
2012/12/04 14:59:43.138087,0.0,icmp,166.36.100.190,28188,205.224.112.53,,341953
2012/12/04 14:59:43.157008,0.0,icmp,166.36.100.190,33563,205.224.112.53,,341988
2012/12/04 14:59:43.163189,0.0,icmp,166.36.100.190,21753,205.224.112.53,,341994
2012/12/04 14:59:43.163887,0.0,icmp,150.83.100.189,51797,205.224.112.53,,341996
2012/12/04 14:59:43.164841,0.0,icmp,150.83.100.189,10643,205.224.112.53,,341997
2012/12/04 14:59:43.215243,0.0,icmp,166.36.100.190,8907,205.224.112.53,,342045
2012/12/04 14:59:43.225297,0.0,icmp,166.36.100.190,35050,205.224.112.53,,342064
2012/12/04 14:59:43.233028,0.0,icmp,166.36.100.190,10075,205.224.112.53,,342071
2012/12/04 14:59:43.339748,0.0,icmp,166.36.100.190,1868,205.224.112.53,,342187
2012/12/04 14:59:43.354633,0.0,icmp,166.36.100.190,53642,205.224.112.53,,342204
2012/12/04 14:59:43.378693,0.0,icmp,166.36.100.190,10816,205.224.112.53,,342220
2012/12/04 14:59:43.441491,0.0,icmp,166.36.100.190,64454,205.224.112.53,,342250
2012/12/04 14:59:43.552273,0.0,icmp,166.36.100.190,4371,205.224.112.53,,342310
2012/12/04 14:59:43.629823,0.0,icmp,150.83.100.189,2071,205.224.112.53,,342342
2012/12/04 14:59:43.641706,0.0,icmp,150.83.100.189,5195,205.224.112.53,,342345
2012/12/04 14:59:43.703279,0.0,icmp,150.83.100.189,36228,205.224.112.53,,342358
2012/12/04 14:59:43.881079,0.0,icmp,166.36.100.190,31015,205.224.112.53,,342470
2012/12/04 14:59:43.882686,0.0,icmp,150.83.100.189,1974,205.224.112.53,,342473
2012/12/04 14:59:43.882717,0.0,icmp,150.83.100.189,54942,205.224.112.53,,342475
2012/12/04 14:59:43.883799,0.0,icmp,150.83.100.189,3034,205.224.112.53,,342478
2012/12/04 14:59:43.940988,0.0,icmp,166.36.100.190,3414,205.224.112.53,,342582
2012/12/04 14:59:43.953634,0.0,icmp,150.83.100.189,30393,205.224.112.53,,342593
2012/12/04 14:59:43.974845,0.0,icmp,150.83.100.189,16320,205.224.112.53,,342616
2012/12/04 14:59:44.087621,0.0,icmp,166.36.100.190,26974,205.224.112.53,,342649
2012/12/04 14:59:44.320729,0.0,icmp,166.36.100.190,56149,205.224.112.53,,342715
2012/12/04 14:59:44.337091,0.0,icmp,166.36.100.190,36320,205.224.112.53,,342718
2012/12/04 14:59:44.539850,0.0,icmp,150.83.100.189,52150,205.224.112.53,,342769
2012/12/04 14:59:44.877294,0.0,icmp,150.83.100.189,31839,205.224.112.53,,342805
2012/12/04 14:59:44.879585,0.0,icmp,150.83.100.189,42724,205.224.112.53,,342807
2012/12/04 14:59:44.918190,0.0,icmp,150.83.100.189,51116,205.224.112.53,,342888
2012/12/04 14:59:44.927932,0.0,icmp,166.36.100.190,5967,205.224.112.53,,342908
2012/12/04 14:59:44.971145,0.0,icmp,166.36.100.190,57049,205.224.112.53,,342991
2012/12/04 14:59:44.972544,0.0,icmp,150.83.100.189,47434,205.224.112.53,,342995
2012/12/04 14:59:45.004200,0.0,icmp,166.36.100.190,9299,205.224.112.53,,343034
2012/12/04 14:59:45.148982,0.0,icmp,166.36.100.190,62663,205.224.112.53,,343186
2012/12/04 14:59:45.152226,0.0,icmp,150.83.100.189,43968,205.224.112.53,,343188
2012/12/04 14:59:45.160451,0.0,icmp,150.83.100.189,59521,205.224.112.53,,343198
2012/12/04 14:59:45.466856,0.0,icmp,150.83.100.189,13614,205.224.112.53,,343420
2012/12/04 14:59:45.467772,0.0,icmp,166.36.100.190,34518,205.224.112.53,,343423
2012/12/04 14:59:45.474702,0.0,icmp,166.36.100.190,15404,205.224.112.53,,343425
2012/12/04 14:59:45.483787,0.0,icmp,150.83.100.189,2664,205.224.112.53,,343433
2012/12/04 14:59:45.560417,0.0,icmp,150.83.100.189,3069,205.224.112.53,,343473
2012/12/04 14:59:45.876080,0.0,icmp,150.83.100.189,51984,205.224.112.53,,343610
2012/12/04 14:59:45.887245,0.0,icmp,150.83.100.189,65463,205.224.112.53,,343654
2012/12/04 14:59:45.921085,0.0,icmp,150.83.100.189,1356,205.224.112.53,,343749
2012/12/04 14:59:45.926657,0.0,icmp,150.83.100.189,48457,205.224.112.53,,343766
2012/12/04 14:59:45.928994,0.0,icmp,150.83.100.189,983,205.224.112.53,,343772
2012/12/04 14:59:45.937970,0.0,icmp,150.83.100.189,4340,205.224.112.53,,343789
2012/12/04 14:59:45.954183,0.0,icmp,150.83.100.189,31258,205.224.112.53,,343823
2012/12/04 14:59:45.973329,0.0,icmp,150.83.100.189,64727,205.224.112.53,,343860
2012/12/04 14:59:45.979925,0.0,icmp,150.83.100.189,56450,205.224.112.53,,343867
2012/12/04 14:59:45.993773,0.0,icmp,150.83.100.189,34747,205.224.112.53,,343890
2012/12/04 14:59:46.115246,0.0,icmp,150.83.100.189,28245,205.224.112.53,,344055
2012/12/04 14:59:46.124590,0.0,icmp,150.83.100.189,15474,205.224.112.53,,344065
2012/12/04 14:59:46.162995,0.0,icmp,150.83.100.189,10369,205.224.112.53,,344120
2012/12/04 14:59:46.171476,0.0,icmp,150.83.100.189,53288,205.224.112.53,,344129
2012/12/04 14:59:46.251841,0.0,icmp,150.83.100.189,49502,205.224.112.53,,344214
2012/12/04 14:59:46.279943,0.0,icmp,150.83.100.189,13286,205.224.112.53,,344236
2012/12/04 14:59:46.342248,0.0,icmp,150.83.100.189,62204,205.224.112.53,,344282
2012/12/04 14:59:46.345704,0.0,icmp,150.83.100.189,18439,205.224.112.53,,344284
2012/12/04 14:59:46.352774,0.0,icmp,150.83.100.189,45737,205.224.112.53,,344287
2012/12/04 14:59:46.408200,0.0,icmp,150.83.100.189,60241,205.224.112.53,,344327
2012/12/04 14:59:46.408395,0.0,icmp,150.83.100.189,4571,205.224.112.53,,344328
2012/12/04 14:59:46.409373,0.0,icmp,150.83.100.189,1775,205.224.112.53,,344329
2012/12/04 14:59:46.409665,0.0,icmp,150.83.100.189,53697,205.224.112.53,,344331
2012/12/04 14:59:46.410652,0.0,icmp,150.83.100.189,46968,205.224.112.53,,344332
2012/12/04 14:59:46.411513,0.0,icmp,150.83.100.189,21147,205.224.112.53,,344333
2012/12/04 14:59:46.523690,0.0,icmp,150.83.100.189,33694,205.224.112.53,,344386
2012/12/04 14:59:46.639319,0.0,icmp,150.83.100.189,22605,205.224.112.53,,344425
2012/12/04 14:59:46.877020,0.0,icmp,150.83.100.189,54461,205.224.112.53,,344512
2012/12/04 14:59:46.880681,0.0,icmp,150.83.100.189,26621,205.224.112.53,,344522
2012/12/04 14:59:46.900280,0.0,icmp,150.83.100.189,27873,205.224.112.53,,344557
2012/12/04 14:59:46.904987,0.0,icmp,150.83.100.189,6322,205.224.112.53,,344570
2012/12/04 15:04:32.891931,0.554124,tcp,188.142.93.156,3159,161.193.45.111,443,345445
2012/12/04 15:04:37.602052,0.00038199999999999996,udp,153.193.91.29,60713,125.189.87.2,53,345454
2012/12/04 15:09:08.450230,0.000285,udp,224.134.91.164,41089,125.189.87.2,53,346096
2012/12/04 15:12:49.975954,9.361647999999999,tcp,188.142.93.156,3686,186.59.33.31,25,346481
2012/12/04 15:14:41.105415,0.037581,udp,165.78.92.157,2077,232.19.91.2,53,346644
2012/12/04 15:14:41.207639,0.014988,udp,165.78.92.157,2077,188.57.9.14,53,346645
2012/12/04 15:14:41.208636,0.029829,udp,165.78.92.157,2077,225.25.8.96,53,346646
2012/12/04 15:14:41.246343,0.034026,udp,165.78.92.157,2077,212.79.132.132,53,346647
2012/12/04 15:14:41.412087,0.0007559999999999999,udp,165.78.92.157,2077,196.95.150.9,53,346648
2012/12/04 15:15:52.969379,0.07359500000000001,udp,165.78.92.157,2079,128.135.136.2,53,346842
2012/12/04 15:22:43.305165,0.06105,udp,165.78.92.157,2077,177.197.113.9,53,348277
2012/12/04 15:23:44.959343,0.138461,udp,165.78.92.157,2077,197.85.91.22,53,348879
2012/12/04 15:23:49.902285,0.0,udp,165.78.92.157,2077,121.132.60.2,53,348924
2012/12/04 15:24:04.314186,0.333279,udp,165.78.92.157,2077,232.19.91.2,53,348964
2012/12/04 15:26:37.000235,0.316533,udp,165.78.92.157,2077,232.19.91.2,53,349720
2012/12/04 15:26:58.132329,0.135208,udp,165.78.92.157,2079,232.19.91.2,53,349987
2012/12/04 15:27:22.872640,0.0,udp,165.78.92.157,2079,124.26.112.97,53,350150
2012/12/04 15:27:58.236380,0.0,udp,165.78.92.157,2077,182.121.86.97,53,350416
2012/12/04 15:27:59.146093,0.076624,udp,165.78.92.157,2079,172.133.151.49,53,350484
2012/12/04 15:27:59.153368,0.060463,udp,165.78.92.157,2079,177.197.113.9,53,350485
2012/12/04 15:27:59.168654,0.030257999999999997,udp,165.78.92.157,2079,225.25.8.96,53,350486
2012/12/04 15:27:59.181638,0.073749,udp,165.78.92.157,2079,128.135.136.2,53,350488
2012/12/04 15:27:59.864948,0.056475,udp,165.78.92.157,2079,121.121.240.9,53,350562
2012/12/04 15:27:59.866151,0.016555,udp,165.78.92.157,2079,131.10.120.22,53,350563
2012/12/04 15:28:07.224466,0.0,udp,165.78.92.157,2079,124.26.112.97,53,350626
2012/12/04 15:28:14.231214,0.0,udp,165.78.92.157,2079,177.126.85.36,53,350663
2012/12/04 15:28:26.333052,0.0,udp,165.78.92.157,2077,131.151.92.57,53,350709
2012/12/04 15:28:32.094447,0.0,udp,165.78.92.157,2079,171.77.119.97,53,350740
2012/12/04 15:28:35.066832,0.0,tcp,205.160.68.231,11286,203.138.91.90,53948,350782
2012/12/04 15:28:40.959003,0.056849000000000004,udp,165.78.92.157,2079,124.26.112.97,53,350805
2012/12/04 15:29:33.967324,0.0,udp,165.78.92.157,2077,221.43.189.158,53,351590
2012/12/04 15:30:11.054535,0.057396,udp,165.78.92.157,2079,196.74.30.57,53,351916
2012/12/04 15:30:51.952333,0.0,udp,165.78.92.157,2079,120.93.27.74,53,352082
2012/12/04 15:31:01.047096,0.103467,udp,165.78.92.157,2079,192.196.17.83,53,352275
2012/12/04 15:31:16.964924,0.028348,udp,165.78.92.157,2079,235.76.82.181,53,352355
2012/12/04 15:31:28.320753,0.0006799999999999999,udp,165.78.92.157,2079,232.19.91.2,53,352392
2012/12/04 15:31:28.425317,0.000412,udp,165.78.92.157,2079,232.19.91.2,53,352393
2012/12/04 15:31:48.997766,0.0,udp,165.78.92.157,2079,215.86.205.117,53,352466
2012/12/04 15:32:01.875299,0.050754,udp,165.78.92.157,2079,136.170.167.229,53,352561
2012/12/04 15:32:01.875809,0.15701800000000002,udp,165.78.92.157,2079,165.50.168.125,53,352562
2012/12/04 15:32:01.876366,0.029613,udp,165.78.92.157,2079,127.136.180.22,53,352563
2012/12/04 15:32:01.878014,0.153069,udp,165.78.92.157,2079,172.93.54.40,53,352565
2012/12/04 15:32:01.966857,0.000279,udp,165.78.92.157,2079,232.19.91.2,53,352583
2012/12/04 15:32:18.314960,0.0,udp,165.78.92.157,2079,218.157.205.116,53,352622
2012/12/04 15:32:58.907863,0.0,udp,165.78.92.157,2079,215.86.205.117,53,352737
2012/12/04 15:36:04.898408,0.98087,udp,165.78.92.157,2079,232.19.91.2,53,354007
2012/12/04 15:36:05.391666,0.053426,udp,165.78.92.157,2079,239.139.15.69,53,354118
2012/12/04 15:36:20.717224,0.00031299999999999996,udp,165.78.92.157,2079,232.19.91.2,53,354167
2012/12/04 15:36:56.895635,0.0,udp,165.78.92.157,2079,201.72.237.214,53,354292
2012/12/04 15:37:06.541871,0.041881,udp,165.78.92.157,2079,131.72.63.97,53,354486
2012/12/04 15:37:06.921884,0.064587,udp,165.78.92.157,2079,180.106.77.43,53,354493
2012/12/04 15:37:07.036717,0.11026300000000001,udp,165.78.92.157,2079,170.80.238.29,53,354498
2012/12/04 15:37:30.901590,0.0,udp,165.78.92.157,2079,120.98.74.30,53,354686
2012/12/04 15:37:34.935447,0.0,udp,165.78.92.157,2079,148.98.237.137,53,354695
2012/12/04 15:37:47.011146,0.050832,udp,165.78.92.157,2079,179.140.216.122,53,354762
2012/12/04 15:38:38.865062,0.0,udp,165.78.92.157,2079,223.229.128.166,53,355111
2012/12/04 15:39:06.139481,0.0,udp,165.78.92.157,2079,223.229.128.166,53,355260
2012/12/04 15:39:44.727139,0.0,udp,165.78.92.157,2079,177.108.49.55,53,355547
2012/12/04 15:39:52.866651,0.0,udp,165.78.92.157,2079,181.221.130.143,53,355575
2012/12/04 15:39:58.869991,0.0,udp,165.78.92.157,2079,223.229.128.166,53,355596
2012/12/04 15:39:58.870188,0.024086,udp,165.78.92.157,2079,218.240.122.113,53,355597
2012/12/04 15:40:06.882376,0.0,udp,165.78.92.157,2079,181.221.130.143,53,355616
2012/12/04 15:40:10.013874,0.081165,udp,165.78.92.157,2077,128.135.136.2,53,355866
2012/12/04 15:40:10.016623,0.065193,udp,165.78.92.157,2077,135.140.187.96,53,355867
2012/12/04 15:40:10.026940,0.000719,udp,165.78.92.157,2077,196.95.150.9,53,355873
2012/12/04 15:40:10.032034,0.081038,udp,165.78.92.157,2077,128.135.136.2,53,355874
2012/12/04 15:40:10.034992,0.102315,udp,165.78.92.157,2077,224.56.164.9,53,355877
2012/12/04 15:40:10.045759,0.064313,udp,165.78.92.157,2077,177.197.113.9,53,355882
2012/12/04 15:40:19.272764,0.024657,udp,165.78.92.157,2079,218.240.122.113,53,356376
2012/12/04 15:40:20.002510,0.059573,udp,165.78.92.157,2077,165.85.81.88,53,356380
2012/12/04 15:40:25.884205,0.0,udp,165.78.92.157,2077,231.229.219.125,53,356414
2012/12/04 15:40:26.941875,0.0,udp,165.78.92.157,2077,154.185.70.199,53,356419
2012/12/04 15:40:28.319382,0.0,udp,165.78.92.157,2079,223.229.128.166,53,356426
2012/12/04 15:40:37.175115,8.874877,tcp,188.142.93.156,2462,229.147.177.22,25,356489
2012/12/04 15:40:44.884595,0.000328,udp,165.78.92.157,2077,232.19.91.2,53,356524
2012/12/04 15:41:08.109887,0.0009480000000000001,udp,165.78.92.157,2079,196.95.150.9,53,356688
2012/12/04 15:41:11.210431,0.103005,udp,165.78.92.157,2077,211.203.176.47,53,356927
2012/12/04 15:41:30.011060,0.124956,udp,165.78.92.157,2079,232.19.91.2,53,357183
2012/12/04 15:41:30.875217,0.0,udp,165.78.92.157,2077,231.229.219.125,53,357184
2012/12/04 15:42:10.905598,0.0,udp,165.78.92.157,2077,221.226.157.113,53,357527
2012/12/04 15:42:11.441906,0.036983999999999996,udp,165.78.92.157,2077,142.180.200.97,53,357699
2012/12/04 15:42:14.248780,0.0,udp,165.78.92.157,2077,223.229.128.166,53,357757
2012/12/04 15:42:20.922251,0.10886199999999999,udp,165.78.92.157,2079,186.96.138.6,53,357808
2012/12/04 15:42:26.980901,0.0,udp,165.78.92.157,2077,221.226.157.113,53,357859
2012/12/04 15:42:51.854657,0.0,icmp,136.158.92.39,0x0303,127.232.75.23,0xc413,358070
2012/12/04 15:43:02.864578,0.0,udp,165.78.92.157,2077,223.229.128.166,53,358135
2012/12/04 15:43:03.031213,0.0,udp,165.78.92.157,2077,221.226.157.113,53,358138
2012/12/04 15:43:07.153573,0.0,udp,165.78.92.157,2077,181.221.130.143,53,358161
2012/12/04 15:43:37.451899,0.0,udp,165.78.92.157,2077,221.226.157.113,53,358310
2012/12/04 15:44:24.336924,0.0,udp,165.78.92.157,2077,233.77.73.101,53,358550
2012/12/04 15:44:51.754351,28.777179999999998,udp,165.78.92.157,2077,232.19.91.2,53,358690
2012/12/04 15:44:53.933086,0.0,udp,165.78.92.157,2077,233.77.73.101,53,358700
2012/12/04 15:45:49.869963,8.692394,tcp,165.78.92.157,1378,159.16.87.49,25,359004
2012/12/04 15:46:08.083911,0.000294,udp,165.78.92.157,2077,232.19.91.2,53,359069
2012/12/04 15:49:12.888810,0.076176,udp,165.78.92.157,2077,128.135.136.2,53,359715
2012/12/04 15:49:12.985330,0.08000499999999999,udp,165.78.92.157,2077,128.135.136.2,53,359774
2012/12/04 15:49:13.369907,0.09489500000000001,udp,165.78.92.157,2077,232.19.91.2,53,359895
2012/12/04 15:50:13.937409,0.104852,udp,165.78.92.157,2077,224.56.164.9,53,360116
2012/12/04 15:50:13.970669,0.052291,udp,165.78.92.157,2077,174.217.72.30,53,360128
2012/12/04 15:50:13.972890,0.078875,udp,165.78.92.157,2077,208.207.35.2,53,360131
2012/12/04 15:50:15.558350,0.0,udp,165.78.92.157,2077,150.212.100.12,53,360181
2012/12/04 15:50:23.133315,0.0,udp,165.78.92.157,2077,170.116.128.89,53,360218
2012/12/04 15:51:14.886722,0.022466999999999997,udp,165.78.92.157,2077,148.204.35.25,53,360321
2012/12/04 15:51:14.965639,0.0,udp,165.78.92.157,2077,233.77.73.101,53,360379
2012/12/04 15:51:15.419724,0.38086,udp,165.78.92.157,2077,124.28.169.97,53,360507
2012/12/04 15:52:00.870427,0.0,udp,165.78.92.157,2077,233.78.228.148,53,360730
2012/12/04 15:52:11.880484,0.02283,udp,165.78.92.157,2079,153.100.205.67,53,360864
2012/12/04 15:52:11.982235,0.06599,udp,165.78.92.157,2079,132.231.217.97,53,360913
2012/12/04 15:53:16.737263,0.18573199999999998,udp,165.78.92.157,2077,126.197.88.32,53,361918
2012/12/04 15:53:34.557658,0.00048300000000000003,udp,188.142.93.156,2411,227.36.92.3,53,362072
2012/12/04 15:53:39.874151,0.000383,udp,165.78.92.157,2077,232.19.91.2,53,362089
2012/12/04 15:53:47.414580,0.526672,tcp,188.142.93.156,1625,161.193.45.111,443,362118
2012/12/04 15:53:47.874142,0.041142000000000005,udp,165.78.92.157,2077,188.157.250.2,53,362121
2012/12/04 15:53:52.909112,0.0004940000000000001,udp,165.78.92.157,2077,232.19.91.2,53,362140
2012/12/04 15:53:55.007316,0.00034500000000000004,udp,188.142.93.156,2411,227.36.92.3,53,362143
2012/12/04 15:53:57.866626,0.000302,udp,165.78.92.157,2077,232.19.91.2,53,362157
2012/12/04 15:53:57.906536,0.0,udp,165.78.92.157,2077,200.118.119.92,53,362158
2012/12/04 15:54:03.889511,0.0,udp,165.78.92.157,2077,230.23.119.93,53,362166
2012/12/04 15:55:12.919457,0.000648,udp,165.78.92.157,2079,196.95.150.9,53,362678
2012/12/04 15:55:12.919804,0.0,udp,165.78.92.157,2079,177.197.113.9,53,362679
2012/12/04 15:55:12.919857,0.067513,udp,165.78.92.157,2079,177.197.113.9,53,362680
2012/12/04 15:56:13.029624,0.143742,udp,165.78.92.157,2079,123.214.152.2,53,363333
2012/12/04 15:56:32.622608,0.0,udp,165.78.92.157,2079,120.93.27.74,53,363687
2012/12/04 15:57:15.087730,0.000692,udp,165.78.92.157,2079,133.53.91.34,53,363959
2012/12/04 15:57:17.985280,0.0,udp,165.78.92.157,2077,191.185.33.2,53,364432
2012/12/04 15:57:28.455415,0.19629000000000002,udp,165.78.92.157,2079,193.34.182.45,53,364862
2012/12/04 15:57:47.956026,0.0,udp,165.78.92.157,2079,184.191.82.66,53,365049
2012/12/04 15:58:25.872439,0.02561,udp,165.78.92.157,2077,209.69.137.29,53,365681
2012/12/04 15:58:29.903220,0.0,udp,165.78.92.157,2077,135.155.18.245,53,365719
2012/12/04 15:58:34.039160,0.0,udp,165.78.92.157,2079,184.191.82.66,53,365740
2012/12/04 15:58:34.072831,0.0,udp,165.78.92.157,2077,237.156.175.130,53,365742
2012/12/04 15:58:34.922514,0.11266400000000001,udp,165.78.92.157,2077,209.169.112.244,53,365745
2012/12/04 15:58:37.133542,0.00037,udp,165.78.92.157,2077,232.19.91.2,53,365759
2012/12/04 15:58:38.867387,0.0,udp,165.78.92.157,2077,237.156.175.130,53,365790
2012/12/04 15:58:42.981613,0.0,udp,165.78.92.157,2077,237.156.175.130,53,365820
2012/12/04 15:58:52.013415,0.0,udp,165.78.92.157,2079,238.196.211.67,53,365885
2012/12/04 15:59:01.217884,0.067984,udp,165.78.92.157,2079,206.153.9.77,53,365953
2012/12/04 15:59:03.079586,0.051899,udp,165.78.92.157,2077,239.227.24.22,53,365970
2012/12/04 15:59:03.286678,0.0,udp,165.78.92.157,2079,238.196.211.67,53,365971
2012/12/04 15:59:03.327874,0.0,udp,165.78.92.157,2077,184.191.82.66,53,365972
2012/12/04 15:59:03.889709,0.06532,udp,165.78.92.157,2077,233.77.73.101,53,365975
2012/12/04 15:59:04.050717,0.000396,udp,165.78.92.157,2077,232.19.91.2,53,365976
2012/12/04 15:59:12.284531,3.713207,udp,165.78.92.157,2079,232.19.91.2,53,366033
2012/12/04 15:59:12.409540,0.0,udp,165.78.92.157,2077,184.191.82.66,53,366034
2012/12/04 15:59:12.993691,0.076011,udp,165.78.92.157,2077,214.125.174.2,53,366036
2012/12/04 15:59:13.083020,0.0,udp,165.78.92.157,2077,184.191.82.66,53,366037
2012/12/04 15:59:13.317415,0.000429,udp,165.78.92.157,2079,232.19.91.2,53,366040
2012/12/04 15:59:14.034774,0.000175,udp,165.78.92.157,2079,232.19.91.2,53,366042
2012/12/04 15:59:14.226778,0.071275,udp,165.78.92.157,2079,135.96.80.164,53,366044
2012/12/04 15:59:18.525129,0.066714,udp,165.78.92.157,2077,177.197.113.9,53,366139
2012/12/04 15:59:18.527299,0.11143299999999999,udp,165.78.92.157,2077,224.56.164.9,53,366140
2012/12/04 15:59:18.555241,0.10401700000000001,udp,165.78.92.157,2077,224.56.164.9,53,366141
2012/12/04 15:59:18.564375,0.10815999999999999,udp,165.78.92.157,2077,224.56.164.9,53,366142
2012/12/04 15:59:18.839251,0.0006129999999999999,udp,165.78.92.157,2077,196.95.150.9,53,366153
2012/12/04 15:59:18.865953,0.000796,udp,165.78.92.157,2077,196.95.150.9,53,366155
2012/12/04 15:59:18.868932,0.122073,udp,165.78.92.157,2077,135.204.9.57,53,366160
2012/12/04 15:59:18.869437,0.120966,udp,165.78.92.157,2077,167.22.88.22,53,366161
2012/12/04 15:59:18.869920,0.11727,udp,165.78.92.157,2077,184.230.170.5,53,366164
2012/12/04 15:59:19.508336,0.054405999999999996,udp,165.78.92.157,2077,229.186.57.246,53,366360
2012/12/04 15:59:45.865765,0.000516,udp,165.78.92.157,2077,232.19.91.2,53,366596
2012/12/04 16:00:34.258848,0.018786,udp,165.78.92.157,2077,220.183.81.13,53,367258
2012/12/04 16:00:34.317489,0.0005059999999999999,udp,165.78.92.157,2077,232.19.91.2,53,367260
2012/12/04 16:00:36.971244,0.131805,udp,165.78.92.157,2077,131.89.195.54,53,367296
